"","x"
"15184",36
"15185",48
"15186",29
"15187",35
"15188",27
"15189",27
"15190",29
"15191",28
"15192",44
"15193",18
"15194",43
"15195",41
"15196",26
"15197",21
"15198",28
"15199",22
"15200",32
"15201",60
"15202",29
"15203",36
"15204",54
"15205",61
"15206",20
"15207",58
"15208",32
"15209",30
"15210",33
"15211",28
"15212",31
"15213",37
"15214",41
"15215",26
"15216",54
"15217",56
"15218",49
"15219",41
"15220",34
"15221",28
"15222",29
"15223",22
"15224",24
"15225",46
"15226",28
"15227",56
"15228",37
"15229",24
"15230",19
"15231",18
"15232",29
"15233",37
"15234",58
"15235",28
"15236",26
"15237",21
"15238",26
"15239",47
"15240",27
"15241",28
"15242",27
"15243",59
"15244",41
"15245",22
"15246",22
"15247",25
"15248",29
"15249",27
"15250",38
"15251",32
"15252",38
"15253",40
"15254",28
"15255",24
"15256",26
"15257",20
"15258",24
"15259",49
"15260",29
"15261",26
"15262",29
"15263",26
"15264",31
"15265",50
"15266",30
"15267",24
"15268",29
"15269",42
"15270",42
"15271",28
"15272",30
"15273",31
"15274",28
"15275",25
"15276",22
"15277",49
"15278",27
"15279",25
"15280",26
"15281",39
"15282",37
"15283",22
"15284",58
"15285",39
"15286",27
"15287",24
"15288",41
"15289",30
"15290",30
"15291",23
"15292",27
"15293",27
"15294",31
"15295",29
"15296",32
"15297",39
"15298",35
"15299",26
"15300",30
"15301",40
"15302",30
"15303",32
"15304",21
"15305",24
"15306",32
"15307",24
"15308",39
"15309",28
"15310",26
"15311",27
"15312",28
"15313",30
"15314",32
"15315",54
"15316",53
"15317",25
"15318",30
"15319",40
"15320",25
"15321",22
"15322",29
"15323",38
"15324",35
"15325",35
"15326",35
"15327",34
"15328",25
"15329",43
"15330",36
"15331",28
"15332",32
"15333",36
"15334",31
"15335",28
"15336",24
"15337",32
"15338",44
"15339",22
"15340",29
"15341",46
"15342",25
"15343",43
"15344",27
"15345",25
"15346",27
"15347",28
"15348",26
"15349",28
"15350",20
"15351",40
"15352",37
"15353",29
"15354",27
"15355",33
"15356",44
"15357",25
"15358",34
"15359",46
"15360",25
"15361",26
"15362",21
"15363",33
"15364",29
"15365",39
"15366",24
"15367",29
"15368",29
"15369",24
"15370",40
"15371",29
"15372",32
"15373",27
"15374",29
"15375",57
"15376",25
"15377",27
"15378",19
"15379",23
"15380",26
"15381",25
"15382",33
"15383",32
"15384",25
"15385",33
"15386",19
"15387",24
"15388",27
"15389",27
"15390",27
"15391",31
"15392",30
"15393",41
"15394",29
"15395",46
"15396",24
"15397",30
"15398",27
"15399",60
"15400",30
"15401",42
"15402",41
"15403",24
"15404",27
"15405",34
"15406",26
"15407",41
"15408",25
"15409",23
"15410",32
"15411",24
"15412",39
"15413",27
"15414",26
"15415",31
"15416",62
"15417",28
"15418",24
"15419",31
"15420",35
"15421",43
"15422",34
"15423",32
"15424",27
"15425",25
"15426",22
"15427",29
"15428",25
"15429",22
"15430",25
"15431",32
"15432",55
"15433",41
"15434",38
"15435",22
"15436",52
"15437",52
"15438",45
"15439",67
"15440",23
"15441",27
"15442",33
"15443",35
"15444",34
"15445",23
"15446",27
"15447",22
"15448",30
"15449",29
"15450",31
"15451",22
"15452",30
"15453",19
"15454",26
"15455",27
"15456",27
"15457",21
"15458",44
"15459",34
"15460",25
"15461",35
"15462",33
"15463",48
"15464",24
"15465",30
"15466",24
"15467",28
"15468",23
"15469",34
"15470",32
"15471",28
"15472",27
"15473",34
"15474",21
"15475",38
"15476",32
"15477",30
"15478",47
"15479",32
"15480",30
"15481",22
"15482",41
"15483",26
"15484",25
"15485",33
"15486",26
"15487",41
"15488",24
"15489",21
"15490",35
"15491",29
"15492",52
"15493",29
"15494",43
"15495",27
"15496",25
"15497",20
"15498",24
"15499",28
"15500",24
"15501",33
"15502",24
"15503",30
"15504",28
"15505",28
"15506",28
"15507",33
"15508",19
"15509",35
"15510",32
"15511",36
"15512",25
"15513",22
"15514",35
"15515",34
"15516",24
"15517",35
"15518",46
"15519",31
"15520",30
"15521",23
"15522",29
"15523",32
"15524",34
"15525",32
"15526",47
"15527",35
"15528",26
"15529",40
"15530",53
"15531",24
"15532",25
"15533",28
"15534",35
"15535",42
"15536",46
"15537",36
"15538",26
"15539",49
"15540",28
"15541",32
"15542",35
"15543",26
"15544",52
"15545",26
"15546",21
"15547",26
"15548",47
"15549",28
"15550",32
"15551",50
"15552",23
"15553",24
"15554",29
"15555",33
"15556",23
"15557",57
"15558",27
"15559",42
"15560",46
"15561",24
"15562",29
"15563",21
"15564",37
"15565",30
"15566",28
"15567",33
"15568",44
"15569",25
"15570",21
"15571",32
"15572",27
"15573",27
"15574",30
"15575",22
"15576",24
"15577",28
"15578",26
"15579",26
"15580",54
"15581",28
"15582",30
"15583",26
"15584",32
"15585",25
"15586",23
"15587",43
"15588",42
"15589",24
"15590",27
"15591",31
"15592",25
"15593",49
"15594",44
"15595",39
"15596",42
"15597",23
"15598",31
"15599",22
"15600",30
"15601",31
"15602",33
"15603",26
"15604",29
"15605",32
"15606",25
"15607",32
"15608",26
"15609",32
"15610",27
"15611",24
"15612",20
"15613",38
"15614",27
"15615",24
"15616",35
"15617",28
"15618",38
"15619",26
"15620",42
"15621",27
"15622",29
"15623",57
"15624",29
"15625",26
"15626",40
"15627",25
"15628",24
"15629",35
"15630",24
"15631",26
"15632",36
"15633",34
"15634",37
"15635",23
"15636",35
"15637",24
"15638",30
"15639",25
"15640",34
"15641",33
"15642",29
"15643",27
"15644",32
"15645",25
"15646",36
"15647",26
"15648",24
"15649",23
"15650",30
"15651",37
"15652",29
"15653",30
"15654",22
"15655",39
"15656",31
"15657",37
"15658",28
"15659",42
"15660",37
"15661",26
"15662",22
"15663",33
"15664",40
"15665",21
"15666",26
"15667",54
"15668",25
"15669",33
"15670",27
"15671",53
"15672",30
"15673",44
"15674",34
"15675",28
"15676",24
"15677",35
"15678",27
"15679",23
"15680",37
"15681",24
"15682",41
"15683",34
"15684",24
"15685",36
"15686",28
"15687",27
"15688",36
"15689",32
"15690",25
"15691",23
"15692",21
"15693",24
"15694",24
"15695",20
"15696",49
"15697",49
"15698",30
"15699",27
"15700",32
"15701",30
"15702",43
"15703",57
"15704",21
"15705",25
"15706",26
"15707",31
"15708",62
"15709",54
"15710",25
"15711",26
"15712",23
"15713",30
"15714",29
"15715",29
"15716",32
"15717",28
"15718",38
"15719",42
"15720",38
"15721",43
"15722",35
"15723",27
"15724",48
"15725",37
"15726",33
"15727",37
"15728",27
"15729",45
"15730",35
"15731",39
"15732",55
"15733",31
"15734",39
"15735",23
"15736",29
"15737",38
"15738",49
"15739",44
"15740",27
"15741",31
"15742",28
"15743",39
"15744",28
"15745",35
"15746",62
"15747",24
"15748",25
"15749",26
"15750",24
"15751",67
"15752",50
"15753",22
"15754",55
"15755",35
"15756",63
"15757",28
"15758",61
"15759",31
"15760",50
"15761",23
"15762",34
"15763",40
"15764",28
"15765",35
"15766",30
"15767",26
"15768",33
"15769",32
"15770",35
"15771",23
"15772",32
"15773",38
"15774",42
"15775",26
"15776",34
"15777",30
"15778",22
"15779",38
"15780",31
"15781",24
"15782",27
"15783",32
"15784",25
"15785",34
"15786",36
"15787",24
"15788",29
"15789",18
"15790",23
"15791",56
"15792",31
"15793",27
"15794",28
"15795",24
"15796",32
"15797",23
"15798",28
"15799",50
"15800",29
"15801",36
"15802",19
"15803",32
"15804",43
"15805",34
"15806",22
"15807",27
"15808",26
"15809",25
"15810",23
"15811",55
"15812",37
"15813",31
"15814",45
"15815",33
"15816",33
"15817",60
"15818",53
"15819",64
"15820",20
"15821",34
"15822",25
"15823",25
"15824",27
"15825",27
"15826",24
"15827",38
"15828",28
"15829",34
"15830",25
"15831",38
"15832",20
"15833",30
"15834",37
"15835",25
"15836",26
"15837",24
"15838",37
"15839",42
"15840",31
"15841",66
"15842",58
"15843",30
"15844",39
"15845",58
"15846",49
"15847",47
"15848",25
"15849",40
"15850",29
"15851",21
"15852",31
"15853",24
"15854",27
"15855",32
"15856",26
"15857",41
"15858",23
"15859",23
"15860",22
"15861",23
"15862",42
"15863",38
"15864",26
"15865",28
"15866",36
"15867",31
"15868",50
"15869",25
"15870",26
"15871",34
"15872",44
"15873",29
"15874",18
"15875",34
"15876",23
"15877",39
"15878",27
"15879",23
"15880",28
"15881",26
"15882",23
"15883",43
"15884",40
"15885",30
"15886",35
"15887",26
"15888",33
"15889",26
"15890",31
"15891",26
"15892",36
"15893",52
"15894",38
"15895",33
"15896",27
"15897",35
"15898",43
"15899",24
"15900",26
"15901",27
"15902",43
"15903",44
"15904",28
"15905",25
"15906",58
"15907",26
"15908",29
"15909",68
"15910",35
"15911",43
"15912",47
"15913",25
"15914",37
"15915",35
"15916",24
"15917",47
"15918",27
"15919",27
"15920",33
"15921",37
"15922",26
"15923",32
"15924",27
"15925",37
"15926",21
"15927",37
"15928",43
"15929",20
"15930",30
"15931",20
"15932",38
"15933",54
"15934",22
"15935",44
"15936",47
"15937",39
"15938",40
"15939",57
"15940",24
"15941",19
"15942",30
"15943",29
"15944",30
"15945",52
"15946",26
"15947",52
"15948",26
"15949",26
"15950",30
"15951",29
"15952",31
"15953",38
"15954",25
"15955",24
"15956",22
"15957",29
"15958",41
"15959",26
"15960",24
"15961",30
"15962",24
"15963",28
"15964",35
"15965",27
"15966",23
"15967",28
"15968",23
"15969",25
"15970",27
"15971",29
"15972",26
"15973",30
"15974",34
"15975",32
"15976",38
"15977",60
"15978",33
"15979",24
"15980",22
"15981",24
"15982",28
"15983",36
"15984",31
"15985",39
"15986",26
"15987",32
"15988",22
"15989",42
"15990",26
"15991",30
"15992",29
"15993",34
"15994",54
"15995",29
"15996",24
"15997",47
"15998",39
"15999",42
"16000",36
"16001",31
"16002",29
"16003",22
"16004",47
"16005",35
"16006",49
"16007",27
"16008",30
"16009",37
"16010",33
"16011",33
"16012",26
"16013",25
"16014",26
"16015",46
"16016",35
"16017",19
"16018",51
"16019",24
"16020",28
"16021",48
"16022",22
"16023",44
"16024",34
"16025",25
"16026",27
"16027",31
"16028",23
"16029",28
"16030",48
"16031",27
"16032",33
"16033",26
"16034",24
"16035",41
"16036",35
"16037",35
"16038",29
"16039",27
"16040",26
"16041",50
"16042",29
"16043",27
"16044",40
"16045",32
"16046",30
"16047",29
"16048",22
"16049",35
"16050",37
"16051",58
"16052",35
"16053",55
"16054",27
"16055",35
"16056",40
"16057",62
"16058",19
"16059",22
"16060",25
"16061",29
"16062",23
"16063",23
"16064",28
"16065",19
"16066",28
"16067",34
"16068",31
"16069",27
"16070",38
"16071",36
"16072",25
"16073",42
"16074",24
"16075",31
"16076",46
"16077",27
"16078",25
"16079",37
"16080",34
"16081",26
"16082",29
"16083",28
"16084",37
"16085",37
"16086",31
"16087",24
"16088",24
"16089",27
"16090",31
"16091",39
"16092",24
"16093",29
"16094",34
"16095",34
"16096",31
"16097",21
"16098",27
"16099",32
"16100",28
"16101",31
"16102",30
"16103",32
"16104",23
"16105",56
"16106",66
"16107",25
"16108",34
"16109",42
"16110",31
"16111",26
"16112",31
"16113",38
"16114",26
"16115",25
"16116",29
"16117",45
"16118",28
"16119",29
"16120",36
"16121",27
"16122",28
"16123",29
"16124",25
"16125",29
"16126",25
"16127",39
"16128",53
"16129",31
"16130",32
"16131",35
"16132",45
"16133",33
"16134",44
"16135",64
"16136",45
"16137",56
"16138",29
"16139",53
"16140",24
"16141",19
"16142",25
"16143",38
"16144",42
"16145",30
"16146",62
"16147",48
"16148",49
"16149",65
"16150",36
"16151",32
"16152",26
"16153",30
"16154",39
"16155",24
"16156",32
"16157",30
"16158",33
"16159",32
"16160",22
"16161",20
"16162",46
"16163",26
"16164",26
"16165",35
"16166",27
"16167",35
"16168",52
"16169",39
"16170",38
"16171",61
"16172",21
"16173",30
"16174",35
"16175",24
"16176",33
"16177",48
"16178",34
"16179",36
"16180",30
"16181",26
"16182",41
"16183",25
"16184",33
"16185",59
"16186",41
"16187",31
"16188",28
"16189",23
"16190",41
"16191",25
"16192",29
"16193",29
"16194",21
"16195",31
"16196",27
"16197",39
"16198",27
"16199",27
"16200",39
"16201",39
"16202",23
"16203",30
"16204",27
"16205",50
"16206",27
"16207",43
"16208",29
"16209",30
"16210",34
"16211",53
"16212",25
"16213",38
"16214",27
"16215",27
"16216",40
"16217",22
"16218",23
"16219",26
"16220",27
"16221",32
"16222",26
"16223",25
"16224",25
"16225",29
"16226",51
"16227",28
"16228",26
"16229",29
"16230",26
"16231",26
"16232",29
"16233",36
"16234",42
"16235",30
"16236",30
"16237",31
"16238",19
"16239",45
"16240",22
"16241",20
"16242",31
"16243",33
"16244",53
"16245",33
"16246",42
"16247",28
"16248",30
"16249",41
"16250",58
"16251",62
"16252",20
"16253",38
"16254",37
"16255",27
"16256",42
"16257",26
"16258",38
"16259",58
"16260",24
"16261",56
"16262",42
"16263",67
"16264",31
"16265",60
"16266",29
"16267",54
"16268",35
"16269",38
"16270",60
"16271",38
"16272",23
"16273",23
"16274",27
"16275",27
"16276",24
"16277",28
"16278",31
"16279",64
"16280",38
"16281",30
"16282",48
"16283",40
"16284",60
"16285",28
"16286",35
"16287",33
"16288",57
"16289",27
"16290",28
"16291",32
"16292",34
"16293",22
"16294",36
"16295",22
"16296",31
"16297",28
"16298",31
"16299",31
"16300",34
"16301",43
"16302",62
"16303",33
"16304",38
"16305",69
"16306",25
"16307",24
"16308",32
"16309",24
"16310",41
"16311",41
"16312",25
"16313",33
"16314",45
"16315",33
"16316",36
"16317",31
"16318",27
"16319",38
"16320",57
"16321",38
"16322",43
"16323",26
"16324",55
"16325",41
"16326",35
"16327",50
"16328",21
"16329",39
"16330",39
"16331",28
"16332",19
"16333",28
"16334",26
"16335",27
"16336",31
"16337",28
"16338",38
"16339",33
"16340",31
"16341",37
"16342",41
"16343",26
"16344",68
"16345",27
"16346",62
"16347",24
"16348",28
"16349",26
"16350",26
"16351",43
"16352",38
"16353",30
"16354",41
"16355",29
"16356",31
"16357",28
"16358",24
"16359",31
"16360",39
"16361",30
"16362",50
"16363",32
"16364",26
"16365",37
"16366",30
"16367",31
"16368",52
"16369",34
"16370",23
"16371",30
"16372",28
"16373",28
"16374",26
"16375",32
"16376",32
"16377",45
"16378",24
"16379",38
"16380",37
"16381",21
"16382",31
"16383",36
"16384",33
"16385",28
"16386",44
"16387",41
"16388",42
"16389",23
"16390",30
"16391",27
"16392",33
"16393",25
"16394",39
"16395",38
"16396",27
"16397",23
"16398",38
"16399",35
"16400",30
"16401",31
"16402",24
"16403",32
"16404",43
"16405",30
"16406",47
"16407",23
"16408",49
"16409",32
"16410",26
"16411",49
"16412",29
"16413",35
"16414",46
"16415",22
"16416",20
"16417",26
"16418",63
"16419",23
"16420",37
"16421",41
"16422",37
"16423",50
"16424",29
"16425",30
"16426",24
"16427",46
"16428",38
"16429",55
"16430",20
"16431",33
"16432",21
"16433",30
"16434",28
"16435",27
"16436",30
"16437",28
"16438",31
"16439",21
"16440",45
"16441",48
"16442",25
"16443",32
"16444",29
"16445",21
"16446",29
"16447",25
"16448",42
"16449",33
"16450",43
"16451",63
"16452",30
"16453",45
"16454",50
"16455",43
"16456",41
"16457",30
"16458",29
"16459",45
"16460",44
"16461",31
"16462",27
"16463",29
"16464",31
"16465",20
"16466",35
"16467",25
"16468",23
"16469",24
"16470",26
"16471",29
"16472",31
"16473",26
"16474",33
"16475",29
"16476",19
"16477",59
"16478",23
"16479",28
"16480",33
"16481",21
"16482",27
"16483",23
"16484",23
"16485",23
"16486",18
"16487",20
"16488",28
"16489",28
"16490",33
"16491",44
"16492",30
"16493",25
"16494",20
"16495",27
"16496",32
"16497",26
"16498",22
"16499",27
"16500",23
"16501",26
"16502",40
"16503",24
"16504",26
"16505",37
"16506",25
"16507",37
"16508",32
"16509",34
"16510",44
"16511",27
"16512",20
"16513",30
"16514",27
"16515",42
"16516",29
"16517",26
"16518",29
"16519",25
"16520",25
"16521",29
"16522",30
"16523",21
"16524",25
"16525",48
"16526",23
"16527",40
"16528",29
"16529",29
"16530",30
"16531",37
"16532",25
"16533",23
"16534",30
"16535",39
"16536",33
"16537",30
"16538",26
"16539",28
"16540",40
"16541",24
"16542",26
"16543",29
"16544",26
"16545",43
"16546",27
"16547",37
"16548",35
"16549",42
"16550",33
"16551",32
"16552",26
"16553",32
"16554",34
"16555",22
"16556",23
"16557",31
"16558",23
"16559",26
"16560",30
"16561",35
"16562",55
"16563",27
"16564",28
"16565",25
"16566",57
"16567",48
"16568",41
"16569",22
"16570",27
"16571",23
"16572",28
"16573",27
"16574",47
"16575",38
"16576",35
"16577",39
"16578",36
"16579",45
"16580",21
"16581",32
"16582",26
"16583",48
"16584",44
"16585",21
"16586",25
"16587",36
"16588",39
"16589",48
"16590",23
"16591",30
"16592",34
"16593",50
"16594",33
"16595",46
"16596",60
"16597",29
"16598",23
"16599",31
"16600",35
"16601",33
